"study_id","participant_id","trial","rating","scenario","trial_type","polarity","iconicity_condition","adverb_type","semantic_class","morphological_integration","catch_grammaticality","attention_check_failure","attention_check_failures","included","exclusion_reason"
"exp3","exp3_009","Filler_Aff_Gr_1_20",100,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_009","Filler_Aff_Gr_1_14",100,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_009","8_NonIde_Cvb_Neg_1",0,"8","experimental","negative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_009","8_Ide_Cvb_Neg_1",70,"8","experimental","negative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_009","7_NonIde_Red_Aff_1",100,"7","experimental","affirmative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_009","7_Ide_Red_Aff_1",100,"7","experimental","affirmative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_009","6_NonIde_Red_Neg_1",50,"6","experimental","negative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_009","6_Ide_Red_Neg_1",80,"6","experimental","negative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_009","5_NonIde_RegMod_Aff_1",90,"5","experimental","affirmative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_009","5_Ide_RegMod_Aff_1",100,"5","experimental","affirmative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_009","4_NonIde_RegMod_Neg_1",20,"4","experimental","negative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_009","4_Ide_RegMod_Neg_1",90,"4","experimental","negative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_009","3_NonIde_Cont_Aff_1",100,"3","experimental","affirmative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_009","3_Ide_Cont_Aff_1",100,"3","experimental","affirmative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_009","2_NonIde_Cont_Neg_1",50,"2","experimental","negative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_009","2_Ide_Cont_Neg_1",100,"2","experimental","negative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_009","1_NonIde_Cvb_Aff_1",35,"1","experimental","affirmative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_009","1_Ide_Cvb_Aff_1",100,"1","experimental","affirmative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_010","Filler_Neg_UnGr_1_3",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_010","Filler_Neg_UnGr_1",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_010","Filler_Neg_Gr_1_1",99,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_010","Filler_Neg_Gr_1",100,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_010","Filler_Aff_UnGr_1_2",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_010","Filler_Aff_UnGr_1",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_010","Filler_Aff_Gr_1_4",100,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_010","Filler_Aff_Gr_1",100,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_010","8_NonIde_Cont_Neg_1",100,"8","experimental","negative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_010","8_Ide_Cont_Neg_1",100,"8","experimental","negative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_010","7_NonIde_Cvb_Aff_1",100,"7","experimental","affirmative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_010","7_Ide_Cvb_Aff_1",81,"7","experimental","affirmative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_010","6_NonIde_Cvb_Neg_1",95,"6","experimental","negative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_010","6_Ide_Cvb_Neg_1",40,"6","experimental","negative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_010","5_NonIde_Red_Aff_1",100,"5","experimental","affirmative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_010","5_Ide_Red_Aff_1",74,"5","experimental","affirmative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_010","4_NonIde_Red_Neg_1",43,"4","experimental","negative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_010","4_Ide_Red_Neg_1",100,"4","experimental","negative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_010","3_NonIde_RegMod_Aff_1",100,"3","experimental","affirmative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_010","3_Ide_RegMod_Aff_1",100,"3","experimental","affirmative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_010","2_NonIde_RegMod_Neg_1",100,"2","experimental","negative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_010","2_Ide_RegMod_Neg_1",100,"2","experimental","negative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_010","1_NonIde_Cont_Aff_1",100,"1","experimental","affirmative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_010","1_Ide_Cont_Aff_1",100,"1","experimental","affirmative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_011","Filler_Neg_UnGr_1_11",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_011","Filler_Neg_UnGr_1_10",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_011","Filler_Neg_Gr_1_7",20,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_011","Filler_Neg_Gr_1_12",100,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_011","Filler_Aff_UnGr_1_9",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_011","Filler_Aff_UnGr_1_6",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_011","Filler_Aff_Gr_1_8",100,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_011","Filler_Aff_Gr_1_5",100,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_011","8_NonIde_Cvb_Aff_1",100,"8","experimental","affirmative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_011","8_Ide_Cvb_Aff_1",100,"8","experimental","affirmative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_011","7_NonIde_Cvb_Neg_1",5,"7","experimental","negative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_011","7_Ide_Cvb_Neg_1",35,"7","experimental","negative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_011","6_NonIde_Red_Aff_1",100,"6","experimental","affirmative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_011","6_Ide_Red_Aff_1",100,"6","experimental","affirmative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_011","5_NonIde_Red_Neg_1",50,"5","experimental","negative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_011","5_Ide_Red_Neg_1",10,"5","experimental","negative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_011","4_NonIde_RegMod_Aff_1",100,"4","experimental","affirmative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_011","4_Ide_RegMod_Aff_1",100,"4","experimental","affirmative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_011","3_NonIde_RegMod_Neg_1",15,"3","experimental","negative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_011","3_Ide_RegMod_Neg_1",22,"3","experimental","negative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_011","2_NonIde_Cont_Aff_1",100,"2","experimental","affirmative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_011","2_Ide_Cont_Aff_1",100,"2","experimental","affirmative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_011","1_NonIde_Cont_Neg_1",25,"1","experimental","negative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_011","1_Ide_Cont_Neg_1",50,"1","experimental","negative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_012","Filler_Neg_UnGr_1_11",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_012","Filler_Neg_UnGr_1_10",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_012","Filler_Neg_Gr_1_7",88,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_012","Filler_Neg_Gr_1_12",68,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_012","Filler_Aff_UnGr_1_9",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_012","Filler_Aff_UnGr_1_6",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_012","Filler_Aff_Gr_1_8",100,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_012","Filler_Aff_Gr_1_5",96,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_012","8_NonIde_Cvb_Aff_1",86,"8","experimental","affirmative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_012","8_Ide_Cvb_Aff_1",100,"8","experimental","affirmative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_012","7_NonIde_Cvb_Neg_1",58,"7","experimental","negative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_012","7_Ide_Cvb_Neg_1",66,"7","experimental","negative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_012","6_NonIde_Red_Aff_1",66,"6","experimental","affirmative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_012","6_Ide_Red_Aff_1",99,"6","experimental","affirmative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_012","5_NonIde_Red_Neg_1",58,"5","experimental","negative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_012","5_Ide_Red_Neg_1",63,"5","experimental","negative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_012","4_NonIde_RegMod_Aff_1",100,"4","experimental","affirmative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_012","4_Ide_RegMod_Aff_1",100,"4","experimental","affirmative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_012","3_NonIde_RegMod_Neg_1",40,"3","experimental","negative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_012","3_Ide_RegMod_Neg_1",36,"3","experimental","negative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_012","2_NonIde_Cont_Aff_1",100,"2","experimental","affirmative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_012","2_Ide_Cont_Aff_1",100,"2","experimental","affirmative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_012","1_NonIde_Cont_Neg_1",55,"1","experimental","negative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_012","1_Ide_Cont_Neg_1",65,"1","experimental","negative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_013","Filler_Neg_UnGr_1_59",0,,"catch","negative",,,,,"ungrammatical",FALSE,1,TRUE,""
"exp3","exp3_013","Filler_Neg_UnGr_1_56",0,,"catch","negative",,,,,"ungrammatical",FALSE,1,TRUE,""
"exp3","exp3_013","Filler_Neg_Gr_1_60",100,,"catch","negative",,,,,"grammatical",FALSE,1,TRUE,""
"exp3","exp3_013","Filler_Neg_Gr_1_53",100,,"catch","negative",,,,,"grammatical",FALSE,1,TRUE,""
"exp3","exp3_013","Filler_Aff_UnGr_1_58",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,1,TRUE,""
"exp3","exp3_013","Filler_Aff_UnGr_1_54",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,1,TRUE,""
"exp3","exp3_013","Filler_Aff_Gr_1_57",41,,"catch","affirmative",,,,,"grammatical",TRUE,1,TRUE,""
"exp3","exp3_013","Filler_Aff_Gr_1_55",100,,"catch","affirmative",,,,,"grammatical",FALSE,1,TRUE,""
"exp3","exp3_013","8_NonIde_Cont_Aff_1",100,"8","experimental","affirmative","nonideophone","temporal","temporal",,,FALSE,1,TRUE,""
"exp3","exp3_013","8_Ide_Cont_Aff_1",100,"8","experimental","affirmative","ideophone","temporal","temporal",,,FALSE,1,TRUE,""
"exp3","exp3_013","7_NonIde_Cont_Neg_1",100,"7","experimental","negative","nonideophone","temporal","temporal",,,FALSE,1,TRUE,""
"exp3","exp3_013","7_Ide_Cont_Neg_1",40,"7","experimental","negative","ideophone","temporal","temporal",,,FALSE,1,TRUE,""
"exp3","exp3_013","6_NonIde_Cvb_Aff_1",100,"6","experimental","affirmative","nonideophone","converbial","manner","high",,FALSE,1,TRUE,""
"exp3","exp3_013","6_Ide_Cvb_Aff_1",100,"6","experimental","affirmative","ideophone","converbial","manner","high",,FALSE,1,TRUE,""
"exp3","exp3_013","5_NonIde_Cvb_Neg_1",41,"5","experimental","negative","nonideophone","converbial","manner","high",,FALSE,1,TRUE,""
"exp3","exp3_013","5_Ide_Cvb_Neg_1",40,"5","experimental","negative","ideophone","converbial","manner","high",,FALSE,1,TRUE,""
"exp3","exp3_013","4_NonIde_Red_Aff_1",100,"4","experimental","affirmative","nonideophone","reduplication","manner","low",,FALSE,1,TRUE,""
"exp3","exp3_013","4_Ide_Red_Aff_1",100,"4","experimental","affirmative","ideophone","reduplication","manner","low",,FALSE,1,TRUE,""
"exp3","exp3_013","3_NonIde_Red_Neg_1",40,"3","experimental","negative","nonideophone","reduplication","manner","low",,FALSE,1,TRUE,""
"exp3","exp3_013","3_Ide_Red_Neg_1",100,"3","experimental","negative","ideophone","reduplication","manner","low",,FALSE,1,TRUE,""
"exp3","exp3_013","2_NonIde_RegMod_Aff_1",100,"2","experimental","affirmative","nonideophone","manner","manner",,,FALSE,1,TRUE,""
"exp3","exp3_013","2_Ide_RegMod_Aff_1",100,"2","experimental","affirmative","ideophone","manner","manner",,,FALSE,1,TRUE,""
"exp3","exp3_013","1_NonIde_RegMod_Neg_1",100,"1","experimental","negative","nonideophone","manner","manner",,,FALSE,1,TRUE,""
"exp3","exp3_013","1_Ide_RegMod_Neg_1",100,"1","experimental","negative","ideophone","manner","manner",,,FALSE,1,TRUE,""
"exp3","exp3_014","Filler_Neg_UnGr_1_11",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_014","Filler_Neg_UnGr_1_10",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_014","Filler_Neg_Gr_1_7",100,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_014","Filler_Neg_Gr_1_12",100,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_014","Filler_Aff_UnGr_1_9",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_014","Filler_Aff_UnGr_1_6",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_014","Filler_Aff_Gr_1_8",100,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_014","Filler_Aff_Gr_1_5",100,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_014","8_NonIde_Cvb_Aff_1",100,"8","experimental","affirmative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_014","8_Ide_Cvb_Aff_1",100,"8","experimental","affirmative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_014","7_NonIde_Cvb_Neg_1",100,"7","experimental","negative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_014","7_Ide_Cvb_Neg_1",100,"7","experimental","negative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_014","6_NonIde_Red_Aff_1",100,"6","experimental","affirmative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_014","6_Ide_Red_Aff_1",100,"6","experimental","affirmative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_014","5_NonIde_Red_Neg_1",100,"5","experimental","negative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_014","5_Ide_Red_Neg_1",100,"5","experimental","negative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_014","4_NonIde_RegMod_Aff_1",100,"4","experimental","affirmative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_014","4_Ide_RegMod_Aff_1",100,"4","experimental","affirmative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_014","3_NonIde_RegMod_Neg_1",100,"3","experimental","negative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_014","3_Ide_RegMod_Neg_1",0,"3","experimental","negative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_014","2_NonIde_Cont_Aff_1",100,"2","experimental","affirmative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_014","2_Ide_Cont_Aff_1",100,"2","experimental","affirmative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_014","1_NonIde_Cont_Neg_1",100,"1","experimental","negative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_014","1_Ide_Cont_Neg_1",100,"1","experimental","negative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_015","Filler_Neg_UnGr_1_59",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_015","Filler_Neg_UnGr_1_56",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_015","Filler_Neg_Gr_1_60",100,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_015","Filler_Neg_Gr_1_53",100,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_015","Filler_Aff_UnGr_1_58",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_015","Filler_Aff_UnGr_1_54",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_015","Filler_Aff_Gr_1_57",100,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_015","Filler_Aff_Gr_1_55",100,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_015","8_NonIde_Cont_Aff_1",100,"8","experimental","affirmative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_015","8_Ide_Cont_Aff_1",100,"8","experimental","affirmative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_015","7_NonIde_Cont_Neg_1",0,"7","experimental","negative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_015","7_Ide_Cont_Neg_1",0,"7","experimental","negative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_015","6_NonIde_Cvb_Aff_1",100,"6","experimental","affirmative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_015","6_Ide_Cvb_Aff_1",0,"6","experimental","affirmative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_015","5_NonIde_Cvb_Neg_1",0,"5","experimental","negative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_015","5_Ide_Cvb_Neg_1",0,"5","experimental","negative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_015","4_NonIde_Red_Aff_1",100,"4","experimental","affirmative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_015","4_Ide_Red_Aff_1",100,"4","experimental","affirmative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_015","3_NonIde_Red_Neg_1",0,"3","experimental","negative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_015","3_Ide_Red_Neg_1",0,"3","experimental","negative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_015","2_NonIde_RegMod_Aff_1",100,"2","experimental","affirmative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_015","2_Ide_RegMod_Aff_1",100,"2","experimental","affirmative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_015","1_NonIde_RegMod_Neg_1",0,"1","experimental","negative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_015","1_Ide_RegMod_Neg_1",0,"1","experimental","negative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_016","Filler_Neg_UnGr_1_3",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_016","Filler_Neg_UnGr_1",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_016","Filler_Neg_Gr_1_1",89,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_016","Filler_Neg_Gr_1",87,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_016","Filler_Aff_UnGr_1_2",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_016","Filler_Aff_UnGr_1",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_016","Filler_Aff_Gr_1_4",83,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_016","Filler_Aff_Gr_1",100,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
